n,regime,epsilon,minimax,legacy_converse,continuous_converse,absolute_improvement,legacy_selected_branch,legacy_selected_order,continuous_selected_branch,continuous_selected_order,legacy_reverse,continuous_reverse,reverse_absolute_improvement,legacy_reverse_order,continuous_reverse_order,continuous_reverse_a,continuous_reverse_objective,continuous_reverse_endpoint,continuous_reverse_adjacent_mesh_best,legacy_forward,continuous_forward,forward_absolute_improvement,legacy_forward_order,continuous_forward_order,continuous_forward_a,continuous_forward_log_bound,continuous_forward_endpoint,continuous_forward_adjacent_mesh_best,minimax_minus_continuous_converse
93,constant,0.01,0.6990668711480218,0.5290355458888958,0.5290552891466929,1.9743257797077973e-05,reverse,1.6666666666666667,reverse,1.673151310418129,0.5290355458888958,0.5290552891466929,1.9743257797077973e-05,1.6666666666666667,1.673151310418129,0.4023254240227115,0.7530145785794194,finite,0.5290355458888959,0.1593059327395409,0.15939576360703872,8.983086749780878e-05,1.0869565217391304,1.0812712770568011,0.07516270780633313,-1.836365090099409,finite,0.1593059327395409,0.17001158200132893
93,linear,0.010752688172043012,0.6895439791587546,0.5151638982329243,0.5151850694256992,2.1171192774893655e-05,reverse,1.6666666666666667,reverse,1.6600487470008631,0.5151638982329243,0.5151850694256992,2.1171192774893655e-05,1.6666666666666667,1.6600487470008631,0.39760805108485164,0.7239880473120278,finite,0.5151638982329241,0.1577985478103869,0.15781796638602047,1.9418575633561863e-05,1.0869565217391304,1.08430002218952,0.07774603012484821,-1.8463130216266823,finite,0.1577985478103869,0.17435890973305546
94,constant,0.01,0.6957238307996442,0.5234878002474449,0.5234904512137796,2.650966334671878e-06,reverse,1.6666666666666667,reverse,1.6643170864274734,0.5234878002474449,0.5234904512137796,2.650966334671878e-06,1.6666666666666667,1.6643170864274734,0.3991529569965889,0.7412675166632304,finite,0.523487800247445,0.1564013387060518,0.15650464387360613,0.0001033051675543295,1.0869565217391304,1.080836410435102,0.0747906062884767,-1.854669596128396,finite,0.1564013387060518,0.1722333795858646
94,linear,0.010638297872340425,0.6875300650629799,0.5115468861245904,0.5116359768857102,8.909076111973668e-05,reverse,1.6666666666666667,reverse,1.6532134223383048,0.5115468861245904,0.5116359768857102,8.909076111973668e-05,1.6666666666666667,1.6532134223383048,0.39511742011772427,0.7166942022059752,finite,0.5115468861245904,0.15514551326514894,0.15518014547251976,3.463220737082162e-05,1.0869565217391304,1.0833980271357158,0.07697819734470362,-1.863168608073032,finite,0.15514551326514894,0.1758940881772697
95,constant,0.01,0.6923663259806172,0.5178747047023367,0.5179345793828316,5.987468049495348e-05,reverse,1.6666666666666667,reverse,1.6556241962790186,0.5178747047023367,0.5179345793828316,5.987468049495348e-05,1.6666666666666667,1.6556241962790186,0.395998196784343,0.7296754467201586,finite,0.5178747047023369,0.1535497035696628,0.153667047703761,0.00011734413409819622,1.0869565217391304,1.0804086841293639,0.07442432230555455,-1.872967045022653,finite,0.1535497035696628,0.1744317465977856
95,linear,0.010526315789473684,0.6855925624005548,0.5080590458906175,0.5080849498189187,2.590392830126298e-05,reverse,1.639344262295082,reverse,1.646474615186614,0.5080590458906175,0.5080849498189187,2.590392830126298e-05,1.639344262295082,1.646474615186614,0.3926417141349862,0.709449239631243,finite,0.5080590458906175,0.15253241760391095,0.1525860307013781,5.361309746715337e-05,1.0869565217391304,1.0825149891781285,0.0762252624702924,-1.8800267062526794,finite,0.15253241760391095,0.17750761258163605
96,constant,0.01,0.6889919169986324,0.5123578473574736,0.5123882998878702,3.045253039657414e-05,reverse,1.639344262295082,reverse,1.6470688737274608,0.5123578473574736,0.5123882998878702,3.045253039657414e-05,1.639344262295082,1.6470688737274608,0.39286084756315465,0.7182358863550079,finite,0.5123578473574738,0.15075006174112113,0.15088194820082154,0.00013188645970041435,1.0869565217391304,1.0799874861601975,0.0740633453491079,-1.8912575479267628,finite,0.15075006174112113,0.17660361711076222
96,linear,0.010416666666666666,0.6836488475785267,0.5045321731631396,0.5045322956914043,1.2252826475656065e-07,reverse,1.639344262295082,reverse,1.6398303884132144,0.5045321731631396,0.5045322956914043,1.2252826475656065e-07,1.639344262295082,1.6398303884132144,0.3901808339046258,0.7022531053209422,finite,0.5045321731631396,0.14995889076899,0.1500349162017919,7.602543280191276e-05,1.0869565217391304,1.0816505868061925,0.07548702677385263,-1.8968872372950907,finite,0.14995889076899,0.1791165518871224
97,constant,0.01,0.6856675690059475,0.5068519793588158,0.5068522325649178,2.53206102085457e-07,reverse,1.639344262295082,reverse,1.6386474583302795,0.5068519793588158,0.5068522325649178,2.53206102085457e-07,1.639344262295082,1.6386474583302795,0.3897406089904398,0.7069464187441977,finite,0.506851979358816,0.14800146523657493,0.14814833952411188,0.00014687428753695775,1.0869565217391304,1.0795728658969037,0.07370773053914702,-1.9095412130975176,finite,0.14800146523657493,0.17881533644102965
97,linear,0.010309278350515464,0.6816661823255898,0.5009588962490081,0.5009783175066039,1.9421257595797492e-05,reverse,1.639344262295082,reverse,1.633278118687743,0.5009588962490081,0.5009783175066039,1.9421257595797492e-05,1.639344262295082,1.633278118687743,0.38773440447273627,0.6951057322840511,finite,0.5009588962490081,0.14742455216777298,0.14752610650661685,0.00010155433884387333,1.0869565217391304,1.0808040521297184,0.07476290634781992,-1.9137501255985236,finite,0.14742455216777298,0.1806878648189859
98,constant,0.01,0.6823618658556583,0.501283945728548,0.5013269908114814,4.30450829334017e-05,reverse,1.639344262295082,reverse,1.630356575429041,0.501283945728548,0.5013269908114814,4.30450829334017e-05,1.639344262295082,1.630356575429041,0.38663724545236844,0.6958046902357763,finite,0.5012839457285482,0.14530298335657715,0.14546523639925382,0.00016225304267666885,1.0869565217391304,1.0791646232300618,0.0733573187315139,-1.9278181460087755,finite,0.14530298335657715,0.18103487504417692
98,linear,0.01020408163265306,0.679626652464622,0.4973390133186134,0.49742331397462747,8.4300656014058e-05,reverse,1.639344262295082,reverse,1.6268158569832105,0.4973390133186134,0.49742331397462747,8.4300656014058e-05,1.639344262295082,1.6268158569832105,0.3853022788612267,0.6880070416867595,finite,0.49733901331861347,0.14492901181295612,0.1450589164618509,0.00012990464889478526,1.0869565217391304,1.0799749354326749,0.0740525847487693,-1.9306152986607954,finite,0.14492901181295612,0.18220333848999448
99,constant,0.01,0.6790551790353665,0.49576543800848794,0.4958131815483117,4.774353982378576e-05,reverse,1.6129032258064517,reverse,1.6221926560422537,0.49576543800848794,0.4958131815483117,4.774353982378576e-05,1.6129032258064517,1.6221926560422537,0.38355040859342127,0.6848084080613612,finite,0.49576543800848816,0.14265370237094235,0.14283167364278748,0.00017797127184512873,1.0869565217391304,1.0787625698755816,0.07301196025429912,-1.9460884494503716,finite,0.14265370237094235,0.18324199748705478
99,linear,0.010101010101010102,0.6776974324562197,0.4938360198617372,0.49386757967067857,3.155980894137267e-05,reverse,1.6129032258064517,reverse,1.6204413712705596,0.4938360198617372,0.49386757967067857,3.155980894137267e-05,1.6129032258064517,1.6204413712705596,0.3828841834518718,0.6809569436766343,finite,0.49383601986173714,0.14247187138314268,0.1426326711316662,0.0001607997485235102,1.0869565217391304,1.0791625077334313,0.07335550222152967,-1.947482686923463,finite,0.14247187138314268,0.18382985278554115
100,constant,0.01,0.6757331062399188,0.4903105232259273,0.4903114051832398,8.819573125151692e-07,reverse,1.6129032258064517,reverse,1.6141525876763088,0.4903105232259273,0.4903114051832398,8.819573125151692e-07,1.6129032258064517,1.6141525876763088,0.3804798829833222,0.6739553381533951,finite,0.49031052322592744,0.14005920144530712,0.1402467057003658,0.00018750425505867363,1.0707512486174096,1.0783666214818106,0.07267159416908227,-1.964352223622642,finite,0.14005920144530712,0.185421701056679
100,linear,0.01,0.6757331062399188,0.4903105232259273,0.4903114051832398,8.819573125151692e-07,reverse,1.6129032258064517,reverse,1.6141525876763088,0.4903105232259273,0.4903114051832398,8.819573125151692e-07,1.6129032258064517,1.6141525876763088,0.3804798829833222,0.6739553381533951,finite,0.49031052322592744,0.14005920144530712,0.1402467057003658,0.00018750425505867363,1.0707512486174096,1.0783666214818106,0.07267159416908227,-1.964352223622642,finite,0.14005920144530712,0.185421701056679
101,constant,0.01,0.6724018823267938,0.4847965960361895,0.48482225557723985,2.5659541050326862e-05,reverse,1.6129032258064517,reverse,1.6062333968085298,0.4847965960361895,0.48482225557723985,2.5659541050326862e-05,1.6129032258064517,1.6062333968085298,0.37742547130016846,0.6632433030622401,finite,0.4847965960361897,0.13754199936156097,0.13770940619792635,0.00016740683636537468,1.0707512486174096,1.0779765565459571,0.07233604114342612,-1.982609566227373,finite,0.13754199936156097,0.18757962674955392
101,linear,0.009900990099009901,0.6737230854638167,0.4867409666087793,0.4867550772529095,1.4110644130205241e-05,reverse,1.6129032258064517,reverse,1.6079477453294448,0.4867409666087793,0.4867550772529095,1.4110644130205241e-05,1.6129032258064517,1.6079477453294448,0.37808924269792443,0.6670021154903473,finite,0.48674096660877925,0.1377503237994421,0.13790036537084024,0.00015004157139814067,1.0707512486174096,1.0775864761156606,0.07200023184713118,-1.981223844651654,finite,0.1377503237994421,0.18696800821090714
102,constant,0.01,0.6690677453437632,0.4792722037453252,0.47934632001240945,7.411626708425656e-05,reverse,1.5873015873015872,reverse,1.5984317748422263,0.4792722037453252,0.47934632001240945,7.411626708425656e-05,1.5873015873015872,1.5984317748422263,0.3743868110362701,0.6526701799670783,finite,0.47927220374532536,0.13507003747813748,0.13521886750568504,0.00014883002754756403,1.0707512486174096,1.077592257009269,0.07200521023101757,-2.0008605725529836,finite,0.13507003747813748,0.18972142533135378
102,linear,0.00980392156862745,0.6716748461652589,0.4831271562328717,0.48319887890231866,7.172266944693861e-05,reverse,1.6129032258064517,reverse,1.601824721378861,0.4831271562328717,0.48319887890231866,7.172266944693861e-05,1.6129032258064517,1.601824721378861,0.3757119698220205,0.660097157209439,finite,0.4831271562328717,0.1354754676896082,0.13559300526086815,0.0001175375712599569,1.0707512486174096,1.0768217945368408,0.07134123299378717,-1.998097488428239,finite,0.1354754676896082,0.1884759672629402
103,constant,0.01,0.6657190005613481,0.4738769406129697,0.4738841791621121,7.2385491424187265e-06,reverse,1.5873015873015872,reverse,1.5907450387284052,0.4738769406129697,0.4738841791621121,7.2385491424187265e-06,1.5873015873015872,1.5907450387284052,0.37136374739262384,0.6422338987760519,finite,0.47387694061296987,0.1326425027193847,0.13277420031385856,0.00013169759447387297,1.0707512486174096,1.0772135661931381,0.07167897677524625,-2.0191053355586273,finite,0.1326425027193847,0.19183482139923602
103,linear,0.009708737864077669,0.6697354573368665,0.4795996694863165,0.4796430895580155,4.342007169899631e-05,reverse,1.5873015873015872,reverse,1.595781629023781,0.4795996694863165,0.4796430895580155,4.342007169899631e-05,1.5873015873015872,1.595781629023781,0.37334784295533613,0.6532403366136558,finite,0.4795996694863165,0.13323432213556544,0.1333239902966008,8.966816103536668e-05,1.0707512486174096,1.0760719586769278,0.07069411860751518,-2.0149730957729703,finite,0.13323432213556544,0.19009236777885097
104,constant,0.01,0.66238374044443,0.4684257771340671,0.4684364070630029,1.0629928935801392e-05,reverse,1.5873015873015872,reverse,1.583170222082101,0.4684257771340671,0.4684364070630029,1.0629928935801392e-05,1.5873015873015872,1.583170222082101,0.36835598216036847,0.6319324403103599,finite,0.4684257771340673,0.13025859662258377,0.13037453322041043,0.00011593659782666021,1.0707512486174096,1.0768403681575918,0.07135725074001538,-2.0373439459520934,finite,0.13025859662258377,0.19394733338142717
104,linear,0.009615384615384616,0.667760141220284,0.47608410166510573,0.4760879851645712,3.883499465451301e-06,reverse,1.5873015873015872,reverse,1.589816904646798,0.47608410166510573,0.4760879851645712,3.883499465451301e-06,1.5873015873015872,1.589816904646798,0.3709967499545709,0.6464315193790718,finite,0.47608410166510573,0.13102656810935223,0.1310926951043613,6.612699500907482e-05,1.0707512486174096,1.0753366390741952,0.07005865543561847,-2.0318506097926563,finite,0.13102656810935223,0.19167215605571286
105,constant,0.01,0.6591004901373393,0.46291813412486527,0.46300357108902035,8.54369641550834e-05,reverse,1.5873015873015872,reverse,1.5757047440995204,0.46291813412486527,0.46300357108902035,8.54369641550834e-05,1.5873015873015872,1.5757047440995204,0.3653633374243108,0.6217638345680477,finite,0.46291813412486543,0.127917535075319,0.12801901232979426,0.0001014772544752629,1.0707512486174096,1.0764725365106356,0.07103993266611315,-2.055576492266059,finite,0.127917535075319,0.19609691904831894
105,linear,0.009523809523809525,0.665737038773217,0.47252673976589565,0.47253383829165646,7.09852576080694e-06,reverse,1.5873015873015872,reverse,1.5839286153837593,0.47252673976589565,0.47253383829165646,7.09852576080694e-06,1.5873015873015872,1.5839286153837593,0.36865841661827875,0.6396705641097152,finite,0.47252673976589565,0.12885187937996578,0.12889850390067228,4.6624520706500805e-05,1.0707512486174096,1.0746153626389656,0.06943448347484109,-2.0487299757709763,finite,0.12885187937996578,0.19320320048156053
106,constant,0.01,0.6558161612117713,0.45756374170502034,0.4575862319272868,2.249022226646913e-05,reverse,1.5625000000000002,reverse,1.5683459042351775,0.45756374170502034,0.4575862319272868,2.249022226646913e-05,1.5625000000000002,1.5683459042351775,0.3623855571021739,0.6117261590632256,finite,0.45756374170502045,0.12561854805756853,0.1257068008627324,8.825280516386314e-05,1.0707512486174096,1.0761099260249012,0.0707269064100613,-2.073803060929592,finite,0.12561854805756853,0.19822992928448452
106,linear,0.009433962264150943,0.6636774237892533,0.4689274002091933,0.46898091823453125,5.35180253379286e-05,reverse,1.5873015873015872,reverse,1.5781151804904483,0.4689274002091933,0.46898091823453125,5.35180253379286e-05,1.5873015873015872,1.5781151804904483,0.3663326908184111,0.6329573228576741,finite,0.4689274002091933,0.1267099233023549,0.12674081038086077,3.088707850587569e-05,1.0707512486174096,1.07390785628626,0.06882141317211785,-2.065611141065384,finite,0.1267099233023549,0.19469650555472207
107,constant,0.01,0.6525267864585172,0.45218361191393264,0.45218494355581973,1.3316418870923385e-06,reverse,1.5625000000000002,reverse,1.5610911765932924,0.45218361191393264,0.45218494355581973,1.3316418870923385e-06,1.5625000000000002,1.5610911765932924,0.3594224251640058,0.6018175372366411,finite,0.45218361191393286,0.12336087938842964,0.12343707877615692,7.619938772727985e-05,1.0707512486174096,1.075752430205757,0.07041808884528208,-2.092023736338842,finite,0.12336087938842964,0.20034184290269752
107,linear,0.009345794392523364,0.6617251529913168,0.4653656479536563,0.46542949110819204,6.384315453572542e-05,reverse,1.5625000000000002,reverse,1.5723748647988363,0.4653656479536563,0.46542949110819204,6.384315453572542e-05,1.5625000000000002,1.5723748647988363,0.36401934272338016,0.6262916416103855,finite,0.4653656479536563,0.12460036155434984,0.12461901760652867,1.865605217883648e-05,1.0707512486174096,1.0732135720817448,0.06821901435678847,-2.0824940550095654,finite,0.12460036155434984,0.1962956618831248
108,constant,0.01,0.6492274543441967,0.4467501195459038,0.4468002532231141,5.01336772102956e-05,reverse,1.5625000000000002,reverse,1.5539381616369363,0.4467501195459038,0.4468002532231141,5.01336772102956e-05,1.5625000000000002,1.5539381616369363,0.35647374864223136,0.592036136934072,finite,0.446750119545904,0.12114378647739678,0.1212090423936315,6.525591623472715e-05,1.0707512486174096,1.075399935190944,0.0701133901198872,-2.1102386009217216,finite,0.12114378647739678,0.2024272011210826
108,linear,0.009259259259259259,0.6597363883064864,0.46186805122192975,0.46187981993591376,1.176871398400614e-05,reverse,1.5625000000000002,reverse,1.5667061429254978,0.46186805122192975,0.46187981993591376,1.176871398400614e-05,1.5625000000000002,1.5667061429254978,0.3617182108364571,0.6196733607478765,finite,0.46186805122192975,0.12252285082489922,0.12253253789194607,9.687067046848519e-06,1.0707512486174096,1.0725322729220916,0.06762712391346418,-2.0993786688224345,finite,0.12252285082489922,0.19785656837057264
109,constant,0.01,0.645927596189175,0.4413824834746405,0.44143270142945096,5.0217954810471976e-05,reverse,1.5384615384615388,reverse,1.546884272135138,0.4413824834746405,0.44143270142945096,5.0217954810471976e-05,1.5384615384615388,1.546884272135138,0.3535392284907538,0.5823801689488408,finite,0.44138248347464065,0.118966540080109,0.11902190404514931,5.536396504031427e-05,1.0707512486174096,1.075052249270877,0.06981265266109529,-2.1284477352026743,finite,0.118966540080109,0.204494894759724
